2017-01-01D01:26:42.060025,0.014353,2,SELL
2017-01-01D01:26:42.886908,0.014348,10,SELL
2017-01-01D01:45:22.365876,0.014276,10,SELL
2017-01-01D01:50:59.487792,0.01421,50,SELL
2017-01-01D01:53:14.137198,0.014206,10,SELL
2017-01-01D02:04:41.925894,0.014135,100,SELL
2017-01-01D02:04:52.821245,0.014157,100,SELL
2017-01-01D02:05:04.092112,0.014156,2,SELL
2017-01-01D02:05:04.092112,0.014137,98,SELL
2017-01-01D02:34:31.085716,0.01419,50,SELL
2017-01-01D02:37:14.157758,0.014097,10,SELL
2017-01-01D02:37:14.157758,0.014056,90,SELL
2017-01-01D02:40:06.319053,0.014057,10,SELL
2017-01-01D02:40:16.513431,0.014027,32,SELL
2017-01-01D02:47:19.454977,0.014099,10,BUY
2017-01-01D04:03:10.341518,0.014229,5,BUY
2017-01-01D04:11:25.216950,0.014229,5,BUY
2017-01-01D04:40:41.791655,0.014239,10,BUY
2017-01-01D04:40:41.791655,0.014271,2,BUY
2017-01-01D04:40:41.791655,0.014341,488,BUY
2017-01-01D07:17:35.982471,0.014262,50,BUY
2017-01-01D07:17:35.982471,0.014267,10,BUY
2017-01-01D07:17:35.982471,0.014351,2,BUY
2017-01-01D07:17:35.982471,0.01437,18,BUY
2017-01-01D09:52:21.395431,0.014234,10,SELL
2017-01-01D10:00:30.955998,0.01437,70,BUY
2017-01-01D10:07:20.244580,0.014359,1,BUY
2017-01-01D10:09:02.391758,0.014359,6,BUY
2017-01-01D10:11:59.289934,0.014359,1,BUY
2017-01-01D10:12:34.601557,0.014359,60,BUY
2017-01-01D10:14:57.495164,0.014359,1,BUY
2017-01-01D10:17:42.940448,0.014359,3,BUY
2017-01-01D10:17:57.661134,0.014359,26,BUY
2017-01-01D10:18:16.745609,0.01436,2,BUY
2017-01-01D10:18:29.813812,0.014361,10,BUY
2017-01-01D10:18:38.566818,0.014357,10,BUY
2017-01-01D10:18:48.461658,0.014357,10,BUY
2017-01-01D10:19:58.576493,0.014357,1,BUY
2017-01-01D10:19:58.576493,0.014358,2,BUY
2017-01-01D10:19:58.576493,0.014365,2,BUY
2017-01-01D10:28:21.377220,0.014222,10,SELL
2017-01-01D10:28:22.287648,0.014221,5,SELL
2017-01-01D10:30:51.320420,0.014022,10,SELL
2017-01-01D10:31:36.519904,0.01397,2,SELL
2017-01-01D10:31:36.519904,0.013951,123,SELL
2017-01-01D10:41:41.558589,0.014069,10,BUY
2017-01-01D10:48:07.980545,0.01401,1750,SELL
2017-01-01D10:49:02.698172,0.01401,2,SELL
2017-01-01D10:49:02.698172,0.013989,10,SELL
2017-01-01D10:49:02.698172,0.013971,1738,SELL
2017-01-01D10:52:18.296486,0.013912,2,SELL
2017-01-01D10:52:18.296486,0.013907,150,SELL
2017-01-01D10:52:54.343767,0.01391,2,SELL
2017-01-01D10:52:54.343767,0.013907,150,SELL
2017-01-01D10:53:00.685075,0.013907,152,SELL
2017-01-01D10:53:50.636975,0.013906,50,SELL
2017-01-01D10:53:50.636975,0.0139,100,SELL
2017-01-01D10:54:04.144114,0.0139,2,BUY
2017-01-01D11:26:40.807465,0.014038,10,BUY
2017-01-01D11:55:04.453510,0.014139,50,BUY
2017-01-01D11:55:04.453510,0.014178,60,BUY
2017-01-01D11:55:04.453510,0.014209,10,BUY
2017-01-01D11:55:04.453510,0.01428,22,BUY
2017-01-01D11:55:39.383756,0.014277,7,BUY
2017-01-01D11:55:59.368990,0.014277,6,BUY
2017-01-01D11:56:07.745532,0.014277,6,BUY
2017-01-01D11:56:49.114258,0.014277,6,BUY
2017-01-01D11:57:27.905789,0.014264,5,BUY
2017-01-01D11:57:51.440203,0.014266,50,BUY
2017-01-01D11:58:24.165066,0.014268,50,BUY
2017-01-01D11:58:45.978516,0.014238,1,BUY
2017-01-01D13:51:06.791673,0.014084,10,SELL
2017-01-01D14:09:33.992302,0.014083,10,BUY
2017-01-01D15:58:21.762915,0.014046,50,SELL
2017-01-01D16:26:59.625986,0.014029,10,SELL
2017-01-01D16:26:59.625986,0.013967,40,SELL
2017-01-01D16:53:36.313391,0.013897,10,SELL
2017-01-01D16:53:36.313391,0.013875,40,SELL
2017-01-01D17:02:18.945343,0.013875,10,SELL
2017-01-01D17:02:18.945343,0.013813,490,SELL
2017-01-01D17:03:04.618072,0.013811,20,SELL
2017-01-01D17:03:04.618072,0.013806,10,SELL
2017-01-01D17:03:19.632812,0.013768,60,SELL
2017-01-01D17:03:19.632812,0.013739,183,SELL
2017-01-01D17:03:35.467611,0.013711,20,SELL
2017-01-01D17:03:35.467611,0.0137,10,SELL
2017-01-01D17:04:27.058823,0.013611,20,SELL
2017-01-01D17:04:27.058823,0.01361,950,SELL
2017-01-01D17:08:50.374786,0.013755,1000,BUY
2017-01-01D17:24:11.953694,0.0136,10,SELL
2017-01-01D17:24:11.953694,0.013599,50,SELL
2017-01-01D18:14:23.791230,0.013635,9,SELL
2017-01-01D18:35:12.063982,0.013638,10,SELL
2017-01-01D18:35:12.063982,0.01362,10,SELL
2017-01-01D18:55:32.490087,0.01368,89,BUY
2017-01-01D18:55:32.490087,0.013681,1661,BUY
2017-01-01D19:03:20.538305,0.013695,89,BUY
2017-01-01D19:03:20.538305,0.013696,10,BUY
2017-01-01D19:03:21.303494,0.0137,10,SELL
2017-01-01D19:05:15.515683,0.0137,1750,SELL
2017-01-01D19:06:23.890645,0.013729,98,BUY
2017-01-01D19:06:23.890645,0.01373,2,BUY
2017-01-01D19:06:23.890645,0.013789,10,BUY
2017-01-01D19:06:23.890645,0.0138,389,BUY
2017-01-01D19:50:34.463450,0.013831,9,BUY
2017-01-01D20:30:15.539084,0.013827,94,BUY
2017-01-01D20:30:15.539084,0.013828,2,BUY
2017-01-01D20:30:15.539084,0.013832,4,BUY
2017-01-01D20:31:25.511596,0.013829,30,BUY
2017-01-01D20:31:37.970223,0.013829,10,BUY
2017-01-01D20:31:47.690169,0.01383,1,BUY
2017-01-01D20:40:40.506637,0.013718,10,SELL
2017-01-01D20:40:40.506637,0.013696,20,SELL
2017-01-01D21:50:04.916600,0.013657,10,SELL
2017-01-01D21:50:08.015910,0.013623,50,SELL
2017-01-01D21:56:58.818506,0.0136,2,SELL
2017-01-01D21:56:58.818506,0.0136,98,SELL
2017-01-01D22:00:35.664212,0.013668,10,BUY
2017-01-01D22:00:35.664212,0.013701,2,BUY
2017-01-01D22:00:35.664212,0.013768,88,BUY
2017-01-01D22:00:43.130624,0.013767,95,BUY
2017-01-01D22:00:43.130624,0.013768,5,BUY
2017-01-01D22:02:07.676421,0.013793,10,BUY
