2017-01-01D00:15:13.979434,0.001465,200,SELL
2017-01-01D00:20:28.843486,0.00146,300,SELL
2017-01-01D01:39:37.707699,0.001463,150,SELL
2017-01-01D01:58:24.465008,0.001478,500,BUY
2017-01-01D02:33:01.048470,0.0015,500,BUY
2017-01-01D03:31:10.138142,0.00151,180,BUY
2017-01-01D03:46:41.372874,0.0015,2500,SELL
2017-01-01D04:11:12.826420,0.001526,300,BUY
2017-01-01D04:11:12.826420,0.001527,5000,BUY
2017-01-01D04:13:22.511921,0.001527,4700,SELL
2017-01-01D04:19:09.237654,0.00153,180,BUY
2017-01-01D04:24:41.302712,0.001543,3001,SELL
2017-01-01D04:31:54.968421,0.00155,300,BUY
2017-01-01D04:34:43.712711,0.001569,100,BUY
2017-01-01D04:34:46.641013,0.001569,100,BUY
2017-01-01D04:34:53.164376,0.001569,100,BUY
2017-01-01D04:36:13.558448,0.001569,100,BUY
2017-01-01D04:36:14.534947,0.001569,100,BUY
2017-01-01D04:36:15.489104,0.00158,100,BUY
2017-01-01D04:36:16.510714,0.00158,100,BUY
2017-01-01D04:36:18.002753,0.00158,100,BUY
2017-01-01D04:37:13.043875,0.001585,100,BUY
2017-01-01D04:37:14.016459,0.001585,100,BUY
2017-01-01D04:37:44.411809,0.001588,5000,BUY
2017-01-01D04:42:06.473807,0.001605,100,BUY
2017-01-01D05:01:22.412441,0.001567,100,SELL
2017-01-01D05:18:22.632964,0.001551,100,SELL
2017-01-01D05:18:25.466997,0.001548,100,SELL
2017-01-01D05:33:51.905796,0.001559,5000,BUY
2017-01-01D05:33:51.905796,0.00157,300,BUY
2017-01-01D05:37:18.228802,0.001578,100,BUY
2017-01-01D05:37:18.228802,0.001585,200,BUY
2017-01-01D05:51:20.353204,0.001563,2500,SELL
2017-01-01D06:05:12.106513,0.001545,100,SELL
2017-01-01D06:05:17.968885,0.001538,100,SELL
2017-01-01D07:05:28.697415,0.001567,5000,SELL
2017-01-01D07:05:41.633379,0.001561,3000,SELL
2017-01-01D09:50:36.344576,0.001535,5000,SELL
2017-01-01D10:06:42.592380,0.001526,600,SELL
2017-01-01D10:08:29.565508,0.001523,300,SELL
2017-01-01D10:08:29.565508,0.001519,2700,SELL
2017-01-01D10:28:35.653503,0.001495,150,SELL
2017-01-01D10:55:39.875099,0.001496,500,SELL
2017-01-01D10:55:39.875099,0.001494,5000,SELL
2017-01-01D10:55:39.875099,0.001483,4500,SELL
2017-01-01D13:57:10.488535,0.001504,500,BUY
2017-01-01D13:57:10.488535,0.001505,500,BUY
2017-01-01D13:59:03.254471,0.001501,500,SELL
2017-01-01D13:59:03.254471,0.0015,400,SELL
2017-01-01D15:21:46.336365,0.001504,500,BUY
2017-01-01D15:21:52.853536,0.001505,300,BUY
2017-01-01D15:22:30.537427,0.001513,100,BUY
2017-01-01D15:49:16.769017,0.001514,500,BUY
2017-01-01D15:49:16.769017,0.001515,100,BUY
2017-01-01D15:49:16.769017,0.001515,600,BUY
2017-01-01D15:50:26.817112,0.001515,500,BUY
2017-01-01D16:19:56.005297,0.001496,500,SELL
2017-01-01D16:20:35.123496,0.001495,500,SELL
2017-01-01D16:20:35.123496,0.001494,700,SELL
2017-01-01D16:38:00.747728,0.001495,1000,SELL
2017-01-01D16:38:15.034599,0.001494,1300,SELL
2017-01-01D16:38:57.041026,0.001486,1000,SELL
2017-01-01D16:38:57.041026,0.001485,500,SELL
2017-01-01D16:39:36.085020,0.001484,1000,SELL
2017-01-01D16:40:00.014453,0.001478,500,SELL
2017-01-01D16:40:10.042170,0.001478,887,SELL
2017-01-01D16:40:10.418342,0.001478,613,SELL
2017-01-01D16:40:11.790860,0.001475,300,SELL
2017-01-01D16:40:18.546490,0.001475,300,SELL
2017-01-01D16:40:19.944327,0.001474,300,SELL
2017-01-01D16:40:28.637405,0.001471,6,SELL
2017-01-01D16:40:29.464324,0.001471,6,SELL
2017-01-01D16:40:41.545969,0.001471,6,SELL
2017-01-01D16:40:49.415905,0.001471,6,SELL
2017-01-01D16:40:50.470532,0.001471,6,SELL
2017-01-01D16:40:51.506106,0.001471,6,SELL
2017-01-01D16:40:58.761940,0.001471,6,SELL
2017-01-01D16:40:59.757383,0.001471,6,SELL
2017-01-01D16:41:28.789644,0.001471,1000,SELL
2017-01-01D16:43:32.162432,0.001471,952,SELL
2017-01-01D16:43:37.595256,0.00146,5000,SELL
2017-01-01D16:49:03.282287,0.001453,500,SELL
2017-01-01D16:49:05.572484,0.001453,500,SELL
2017-01-01D16:49:09.424848,0.001453,199,SELL
2017-01-01D16:50:29.945081,0.001453,801,SELL
2017-01-01D16:50:29.945081,0.001451,300,SELL
2017-01-01D17:09:18.379859,0.001446,500,SELL
2017-01-01D17:09:39.211547,0.001446,500,SELL
2017-01-01D17:09:59.885171,0.001446,500,SELL
2017-01-01D17:10:21.772339,0.001446,500,SELL
2017-01-01D17:13:42.300476,0.001435,100,SELL
2017-01-01D17:14:29.596561,0.001435,100,SELL
2017-01-01D17:17:09.024778,0.001435,100,SELL
2017-01-01D17:17:57.445293,0.001435,100,SELL
2017-01-01D17:18:39.119955,0.001435,100,SELL
2017-01-01D17:19:21.303694,0.001435,100,SELL
2017-01-01D17:20:03.856795,0.001435,100,SELL
2017-01-01D17:20:47.201335,0.001435,100,SELL
2017-01-01D17:21:31.480945,0.001435,100,SELL
2017-01-01D17:22:17.466453,0.001435,100,SELL
2017-01-01D17:23:03.367583,0.001435,100,SELL
2017-01-01D17:23:35.524149,0.001435,500,SELL
2017-01-01D17:23:48.764672,0.001435,100,SELL
2017-01-01D17:23:56.544304,0.001435,300,SELL
2017-01-01D17:23:56.544304,0.001434,200,SELL
2017-01-01D17:24:24.708949,0.001434,1800,SELL
2017-01-01D17:24:39.064744,0.00142,400,SELL
2017-01-01D17:27:04.048463,0.00142,500,SELL
2017-01-01D17:27:17.421562,0.00142,1100,SELL
2017-01-01D17:27:17.421562,0.001412,300,SELL
2017-01-01D17:27:17.421562,0.001411,100,SELL
2017-01-01D17:27:17.421562,0.001406,5000,SELL
2017-01-01D17:27:17.421562,0.001406,3000,SELL
2017-01-01D17:27:17.421562,0.001405,5000,SELL
2017-01-01D17:27:17.421562,0.001403,200,SELL
2017-01-01D17:27:17.421562,0.001401,1,SELL
2017-01-01D17:27:17.421562,0.0014,100,SELL
2017-01-01D17:27:17.421562,0.0014,199,SELL
2017-01-01D17:31:44.264580,0.001399,5000,SELL
2017-01-01D17:31:44.264580,0.001391,10600,SELL
2017-01-01D17:36:21.328506,0.00139,1,SELL
2017-01-01D17:37:33.695310,0.001401,200,BUY
2017-01-01D17:47:02.469088,0.00139,199,SELL
2017-01-01D18:05:43.410145,0.001385,100,SELL
2017-01-01D18:14:17.970232,0.00138,300,SELL
2017-01-01D18:26:06.412700,0.001381,1000,BUY
2017-01-01D18:29:27.462691,0.001375,400,SELL
2017-01-01D18:29:51.337196,0.001372,1,SELL
2017-01-01D18:30:23.924549,0.001372,199,SELL
2017-01-01D18:31:11.355202,0.001363,50,SELL
2017-01-01D18:42:39.751450,0.001374,3000,BUY
2017-01-01D18:44:02.981148,0.001362,200,SELL
2017-01-01D18:45:48.417315,0.001373,500,BUY
2017-01-01D18:45:48.417315,0.001374,1000,BUY
2017-01-01D18:48:05.749518,0.001381,500,BUY
2017-01-01D18:48:46.526784,0.001381,500,BUY
2017-01-01D18:51:01.637910,0.001381,5000,BUY
2017-01-01D18:52:38.215120,0.001391,65,SELL
2017-01-01D18:59:34.679272,0.001382,500,SELL
2017-01-01D18:59:34.679272,0.00138,500,SELL
2017-01-01D19:00:08.509422,0.001378,500,SELL
2017-01-01D19:00:23.593126,0.001373,1000,SELL
2017-01-01D19:13:39.733630,0.001385,100,SELL
2017-01-01D19:13:39.733630,0.001384,500,SELL
2017-01-01D19:13:39.733630,0.001383,4400,SELL
2017-01-01D20:03:42.664045,0.0014,500,BUY
2017-01-01D20:07:16.592658,0.0014,5000,SELL
2017-01-01D20:12:51.469020,0.001401,500,SELL
2017-01-01D20:12:51.469020,0.001401,4500,SELL
2017-01-01D20:12:58.488622,0.001401,500,SELL
2017-01-01D20:14:44.506742,0.001401,500,SELL
2017-01-01D20:16:06.355107,0.0014,4500,SELL
2017-01-01D20:40:10.783223,0.001366,500,SELL
2017-01-01D20:40:10.783223,0.001365,100,SELL
2017-01-01D20:40:10.783223,0.001365,2400,SELL
2017-01-01D20:42:48.548752,0.00137,500,SELL
2017-01-01D20:42:48.548752,0.00137,2500,SELL
2017-01-01D20:58:30.909177,0.001382,500,SELL
2017-01-01D20:58:36.504022,0.00138,1000,SELL
2017-01-01D21:30:24.194798,0.001365,100,SELL
2017-01-01D21:42:18.846360,0.001366,500,SELL
2017-01-01D22:07:45.826790,0.001366,500,SELL
2017-01-01D22:13:27.954354,0.001375,600,BUY
2017-01-01D23:01:49.630149,0.001398,1000,BUY
2017-01-01D23:12:27.861416,0.00141,100,BUY
2017-01-01D23:16:33.175538,0.00141,400,BUY
2017-01-01D23:16:33.175538,0.001411,300,BUY
2017-01-01D23:16:33.175538,0.001422,5000,BUY
2017-01-01D23:17:44.035959,0.001421,500,BUY
2017-01-01D23:17:44.035959,0.001421,500,BUY
2017-01-02D00:17:07.834958,0.001404,5000,BUY
2017-01-02D00:20:12.754907,0.001405,500,SELL
2017-01-02D00:20:54.664089,0.001402,500,SELL
