2017-01-01D00:29:20.846045,0.00452,4,BUY
2017-01-01D07:57:24.677765,0.00455,4,BUY
2017-01-01D07:57:24.677765,0.00456,200,BUY
2017-01-01D07:57:24.677765,0.00457,6,BUY
2017-01-01D09:33:44.687392,0.00457,4,BUY
2017-01-01D16:52:36.613288,0.00444,200,SELL
2017-01-01D16:52:36.613288,0.00444,4,SELL
2017-01-01D16:52:36.613288,0.00443,10,SELL
2017-01-01D22:40:41.333586,0.0045,4,BUY
2017-01-01D22:40:41.333586,0.00451,96,BUY
2017-01-01D23:00:36.307721,0.00446,100,SELL
2017-01-02D00:44:00.061419,0.00452,4,BUY
2017-01-02D00:44:00.061419,0.00452,96,BUY
2017-01-02D00:44:37.126313,0.00453,200,BUY
2017-01-02D08:26:05.257933,0.0045,4,BUY
2017-01-02D08:26:05.257933,0.00451,200,BUY
2017-01-02D12:12:09.911802,0.00455,10,BUY
2017-01-02D12:14:08.674856,0.00463,4,BUY
2017-01-02D12:14:08.674856,0.00464,10,BUY
2017-01-02D12:14:08.674856,0.00466,186,BUY
2017-01-02D12:14:14.378423,0.00466,200,BUY
2017-01-02D12:14:41.747505,0.00466,100,BUY
2017-01-02D12:17:03.393707,0.00467,200,BUY
2017-01-02D12:17:03.393707,0.00467,4,BUY
2017-01-02D12:29:48.339545,0.00463,48,SELL
2017-01-02D12:32:58.340296,0.00463,44,SELL
2017-01-02D12:35:56.353129,0.0046,200,SELL
2017-01-02D12:44:07.378858,0.0046,45,BUY
2017-01-02D14:18:47.312796,0.00456,200,SELL
2017-01-02D15:37:50.641632,0.00459,1,BUY
2017-01-02D16:27:09.648581,0.00464,182,BUY
2017-01-02D16:27:09.648581,0.00464,4,BUY
2017-01-02D16:27:09.648581,0.00465,200,BUY
2017-01-02D16:27:09.648581,0.00467,500,BUY
2017-01-02D16:27:09.648581,0.00467,10,BUY
2017-01-02D16:27:09.648581,0.00468,200,BUY
2017-01-02D16:27:09.648581,0.00471,504,BUY
2017-01-02D16:32:22.949706,0.00464,490,BUY
2017-01-02D16:32:26.402324,0.00465,1,BUY
2017-01-02D16:32:30.421301,0.00464,110,SELL
2017-01-02D16:39:51.319998,0.00462,200,SELL
2017-01-02D16:39:58.267456,0.00462,100,SELL
2017-01-02D16:49:47.976478,0.00466,400,BUY
2017-01-02D17:01:14.360587,0.00465,1,BUY
2017-01-02D17:39:59.248446,0.0046,4,BUY
2017-01-02D17:39:59.248446,0.0046,187,BUY
2017-01-02D18:08:25.009155,0.00457,1,SELL
2017-01-02D18:08:25.009155,0.00457,500,SELL
2017-01-02D18:08:25.009155,0.00455,200,SELL
2017-01-02D18:08:26.282245,0.00454,500,BUY
2017-01-02D18:08:28.105372,0.00454,200,BUY
2017-01-02D18:08:41.945633,0.00452,199,SELL
2017-01-02D18:09:02.985276,0.00455,4,BUY
