1614039202,53352.3,53352.3,53267.4,-0.00115551,0.00115559,0.000436286,11072,4.36546,178
1614039236,53277.7,53368.6,53277.7,0.00139762,0.000305531,0.00139762,33976,28.7386,600
1614039258,53172.7,53279.4,53172.7,0.00197066,3.1527e-05,0.00197066,21610,13.6537,679
1614039265,53241,53261.6,53168,-0.00128524,0.00167151,8.81561e-05,7322,11.497,163
1614039297,53153.6,53252.3,53153.6,0.00164215,0.000211523,0.00164215,32071,20.9067,486
1614039308,53200,53200,53121.1,-0.000872765,0.000872765,0.00061217,10744,25.2113,447
1614039319,53240.8,53274.5,53193.2,-0.000767299,0.00139979,0.000127981,10838,20.6869,388
1614039332,53180.1,53265.4,53180.1,0.00113994,0.000462448,0.00113994,13241,8.86287,267
1614039351,53266.3,53277.2,53180.1,-0.00162016,0.00182494,0,18474,12.6281,341
1614039383,53210.4,53276.9,53181.5,0.00105,0.000199176,0.00159238,32412,13.1255,668
1614039426,53180.5,53218.3,53141,0.000560496,0.000148658,0.00130371,42396,15.9522,638
1614039452,53206.1,53250,53180.5,-0.000480894,0.00130621,7.34526e-08,26532,18.2874,714
1614039469,53155.2,53236.1,53155.2,0.000957362,0.000563478,0.000957362,16877,25.6823,336
1614039479,53072.4,53168.4,53072.4,0.00155698,0.000249417,0.00155698,10269,13.9507,317
1614039483,53137.2,53137.2,53051,-0.00122025,0.00122025,0.000404003,3652,23.6244,298
1614039483,53132.5,53201.7,53132.5,8.86562e-05,0.00121421,8.86562e-05,22,6.58284,57
1614039483,53158.8,53222.9,53132.5,-0.000495739,0.00170175,0,23,0.873153,12
1614039483,53152.7,53223.3,53152.7,0.000114927,0.00121335,0.000114927,14,0.33,4
1614039483,53152.7,53223.3,53152.7,0,0.00132843,0,25,0.299083,6
1614039483,53243.1,53243.1,53144.4,-0.00170095,0.00170095,0.000156536,145,10.4768,44
1614039483,53136.3,53245.3,53136.3,0.00200517,4.09384e-05,0.00200517,5,0.141316,4
1614039483,53245.3,53245.3,53136.3,-0.0020503,0.00205022,0,148,3.13913,21
1614039483,53213.4,53250,53175.7,0.000599231,8.85495e-05,0.00130689,180,2.78054,13
1614039487,53258.3,53258.3,53182.2,-0.000843817,0.000843817,0.000586084,3717,29.5722,256
1614039497,53308.6,53308.6,53230,-0.000944615,0.000944615,0.000531241,9851,20.8847,465
1614039507,53250,53317.6,53224.4,0.00109907,0.000169927,0.00157932,10256,7.9849,236
1614039517,53350,53354.4,53250,-0.00187771,0.00196134,2.2007e-07,10173,6.15129,233
1614039529,53368.2,53368.1,53305.7,-0.00034047,0.000340397,0.000830893,11221,15.634,254
1614039562,53270.1,53375.1,53270.1,0.00183711,0.000129261,0.00183711,32924,21.6837,866
1614039575,53264.7,53270.1,53213.9,0.000101707,0,0.00105477,13388,10.401,237
1614039591,53268.2,53291,53210.9,-6.67363e-05,0.000494289,0.00100933,16187,8.64035,273
1614039599,53232.4,53268.3,53195.4,0.000673038,7.33317e-08,0.00136771,7364,2.45571,120
1614039611,53334.5,53334.5,53229.8,-0.00191884,0.00191884,4.79912e-05,12065,6.1447,336
1614039640,53400,53400,53313.9,-0.00122744,0.00122736,0.000387003,29699,20.6838,742
1614039659,53385.4,53400,53339.3,0.00027395,0,0.00113698,18851,10.733,275
1614039677,53492.2,53492.2,53385.4,-0.00200107,0.002001,0,17932,9.38754,669
1614039691,53400.7,53500,53400.7,0.00171097,0.000145757,0.00171097,14061,22.5651,463
1614039728,53494.1,53494.1,53393.9,-0.00174857,0.00174865,0.000127866,37002,22.1768,789
1614039774,53419.9,53500,53401.7,0.00138698,0.00011114,0.00172719,46170,32.508,660
1614039803,53388.1,53457.9,53388.1,0.000595299,0.000712882,0.000595299,29075,13.7367,1039
1614039835,53427.2,53427.1,53354.2,-0.000732256,0.000732183,0.000634359,31513,23.0911,552
1614039861,53510.9,53524.4,53427.2,-0.00156734,0.00182002,0,26319,11.9815,666
1614039894,53453.7,53510.9,53424.3,0.00106842,1.45998e-07,0.0016189,33185,6.97061,348
1614039924,53512.4,53512.4,53429.5,-0.00109799,0.00109799,0.000452494,29241,13.2563,579
1614039970,53479.7,53550,53479.7,0.000610694,0.000702451,0.000610694,45999,20.3481,1113
1614040029,53430.4,53509.1,53430.4,0.00092332,0.000549931,0.00092332,58907,19.9651,1056
1614040043,53376.9,53433.2,53350,0.000999622,5.38815e-05,0.00150386,13952,15.9861,446
1614040058,53359.6,53377.1,53314.3,0.000324344,3.87866e-06,0.00117282,15948,9.90206,367
1614040079,53281.5,53374,53281.5,0.0014642,0.000268593,0.0014642,20512,10.3135,415
1614040100,53260,53324.1,53260,0.000403297,0.00079897,0.000403297,20676,9.77678,466
1614040113,53277.8,53277.8,53215.5,-0.000333784,0.000333784,0.00083611,13415,18.7153,383
1614040157,53357.6,53357.6,53261.9,-0.00149724,0.00149724,0.000298626,43879,26.672,1100
1614040185,53315,53357.6,53279.1,0.000797977,0,0.00147121,27805,5.05784,292
1614040216,53395.3,53395.3,53300,-0.00150726,0.00150726,0.00028098,31273,12.0907,393
1614040221,53436.7,53436.7,53361.2,-0.000775173,0.000775173,0.000639028,4781,5.15214,118
1614040233,53482.4,53482.4,53406.1,-0.000855568,0.000855568,0.000573766,12676,6.32721,299
1614040287,53575.8,53575.8,53475.2,-0.00174459,0.00174451,0.00013607,53744,33.6594,1307
1614040391,53568.6,53625.8,53552.4,0.000133937,0.00093355,0.00043535,103900,64.0034,2327
1614040428,53576.9,53576.9,53518,-0.000156196,0.000156123,0.000944394,37089,16.065,547
1614040465,53646.9,53667.2,53568.7,-0.00130551,0.00168478,0.000153182,36942,17.3329,804
1614040507,53663.1,53663.1,53600.1,-0.000302033,0.00030196,0.000871293,41393,28.2418,905
1614040531,53722.3,53746.6,53656,-0.00110309,0.0015552,0.000131972,24876,14.8262,720
1614040609,53813,53813,53713.8,-0.00168852,0.00168852,0.000158367,77143,59.607,1574
1614040616,53816.2,53869.6,53813,-5.96684e-05,0.00105218,2.17768e-07,7069,22.5988,407
1614040636,53845.8,53886,53802.4,-0.000549977,0.0012968,0.00025608,19990,26.5417,578
1614040665,53750,53853.3,53750,0.00177931,0.000138924,0.00177931,29059,25.0081,551
1614040691,53791.6,53791.6,53715.9,-0.000774201,0.000774128,0.000633866,26774,12.3299,632
1614040791,53700.2,53800,53700.2,0.00169905,0.000155911,0.00169905,99703,43.7492,1415
