last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
9621,1,0,0,0,-47518.5,-4.93904,-1,0,1,0
9621,1,0,0,0,0,-3.13295,-1,1,0,0
9621,1,0,0,0,-29950,-3.11298,-1,0,1,0
9621,1,0,0,0,-74994.1,-7.79484,-1.05197,0,1,0
9620.5,1,0,0,0,-60669,-6.30622,-0.948029,0,1,0
9621,1,0,0,0,-60956.2,-6.33575,-1.05197,0,1,0
9620.5,1.00144,-0,-55482.8,-5.75884,-55482.8,-5.76714,-3.27626,0,1,0
9628,1.00171,-0.00449192,-65878,-6.83961,-10395.2,-6.83248,-3.47169,0,1,0
9632.5,1.00171,-0.00768844,-65878,-6.8428,0,-5.74921,-0.695139,1,0,0
9632,1.00171,-0.00733342,-65878,-6.84244,0,-5.27203,-1.30486,1,0,0
9632.5,1.00171,-0.00768844,-65878,-6.8428,0,-5.21439,-1,1,0,0
9632.5,1.00171,-0.00768844,-65878,-6.8428,0,-4.6467,-0.389927,1,0,0
9631.5,1.00171,-0.00697836,-65878,-6.84209,0,-5.81189,-1,1,0,0
9631.5,1.00171,-0.00697836,-65878,-6.84209,0,-4.77818,-0.694918,1,0,0
9631,1.00171,-0.00662327,-65878,-6.84173,0,-7.31239,-0.695048,1,0,0
9630.5,1.00171,-0.00626813,-65878,-6.84138,0,-6.97351,2.34783,1,0,0
9625,1.00171,-0.00235925,-65878,-6.83748,0,-6.23217,3.24446,1,0,0
9618,1.00171,0.00262217,-65878,-6.8325,0,-9.47508,1.7193,1,0,0
9613.5,1.00171,0.00582834,-65878,-6.8293,0,-7.75769,-0.698125,1,0,0
9613,1.00171,0.00618476,-65878,-6.82895,0,-7.66496,0.506984,1,0,0
9610.5,1.00171,0.00796745,-65878,-6.82717,0,-7.75986,-4.01621,1,0,0
9615.5,1.0021,0.00440352,-80623.6,-8.35844,-14745.7,-8.37043,-4.05497,0,1,0
9620,1.0021,0.000481336,-80623.6,-8.36235,0,-7.60237,0.910235,1,0,0
9617.5,1.0021,0.00265987,-80623.6,-8.36018,-4921.15,-8.8761,-1,0,1,0
9617.5,1.0021,0.00265987,-80623.6,-8.36018,0,-7.87323,-1,1,0,0
9617.5,1.0021,0.00265987,-80623.6,-8.36018,0,-8.59239,4.33067,1,0,0
9610.5,1.0021,0.00876581,-80623.6,-8.35408,0,-8.42201,5.05727,1,0,0
9602.5,1.0024,0.0157587,-92457.2,-9.57393,-11833.6,-9.60832,-5.54902,0,1,0
9608,1.0024,0.010247,-92457.2,-9.57943,2786.66,-9.31053,-2.3284,0,1,0
9609.5,1.0024,0.0087449,-92457.2,-9.58093,-95.3124,-9.60827,7.38348,0,1,0
9600,1.00256,0.0181264,-91749.9,-9.49671,707.305,-9.53437,2.93078,0,1,0
9595.5,1.00256,0.0226085,-91749.9,-9.49224,0,-9.60642,-4.91274,1,0,0
9600,1.00256,0.0181264,-91749.9,-9.49671,-1873.56,-9.72753,-1,0,1,0
9600,1.00256,0.0181264,-91749.9,-9.49671,-655.546,-9.60098,1.61,0,1,0
9597,1.00266,0.0211158,-95537.6,-9.88642,-3787.68,-9.92951,-7.28515,0,1,0
9604,1.00267,0.0138601,-95732.2,-9.91381,-194.603,-9.94151,-2.8308,0,1,0
9606,1.00287,0.0116136,-94342.6,-9.76993,1389.56,-9.79512,3.5446,0,1,0
9601,1.00287,0.0167283,-94342.6,-9.76483,-62.5373,-9.80469,-1,0,1,0
9601,1.00287,0.0167283,-94342.6,-9.76483,718.427,-9.72358,-6.86487,0,1,0
9607.5,1.00287,0.0100803,-94342.6,-9.77146,0,-9.40549,-2.81195,1,0,0
9609.5,1.0029,0.00803659,-95239.9,-9.86637,-897.232,-9.88263,-6.02826,0,1,0
9615,1.00318,0.00222659,-89580.2,-9.28271,5659.66,-9.28982,0.00588356,0,1,0
9614,1.00318,0.00319567,-89580.2,-9.28175,177.334,-9.26973,-1,0,1,0
9614,1.00318,0.00319567,-89580.2,-9.28175,0,-8.51104,1.145,1,0,0
9611.5,1.00318,0.00561925,-89580.2,-9.27933,0,-7.82252,4.12988,1,0,0
9605.5,1.00318,0.011441,-89580.2,-9.27353,0,-7.88265,-1,1,0,0
9605.5,1.00318,0.011441,-89580.2,-9.27353,7204.63,-8.54866,-1,0,1,0
9605.5,1.00318,0.011441,-89580.2,-9.27353,0,-8.86433,-1,1,0,0
9605.5,1.00318,0.011441,-89580.2,-9.27353,0,-8.41464,1.98065,1,0,0
9602,1.00318,0.0148403,-89580.2,-9.27014,0,-7.88033,1.97128,1,0,0
9598.5,1.00325,0.0181832,-89290.3,-9.23614,289.92,-9.27301,2.80101,0,1,0
9594,1.00361,0.0222233,-88010.6,-9.09625,1279.72,-9.14378,2.33837,0,1,0
9590,1.00438,0.025342,-85620.1,-8.83869,2390.51,-8.89597,2.25464,0,1,0
9586,1.00438,0.0290675,-85620.1,-8.83498,0,-8.19829,-7.79941,1,0,0
9594.5,1.00438,0.0211546,-85620.1,-8.84286,0,-7.45608,-5.02217,1,0,0
9599.5,1.00438,0.0165065,-85620.1,-8.84749,1482.94,-8.72655,-1.40264,0,1,0
9600,1.00555,0.0150111,-80117.9,-8.26969,5502.2,-8.30925,0.634449,0,1,0
9598,1.00555,0.0167501,-80117.9,-8.26796,0,-8.21588,-6.23952,1,0,0
9605,1.00555,0.0106667,-80117.9,-8.27401,0,-7.18087,-3.62992,1,0,0
9608.5,1.00555,0.00762826,-80117.9,-8.27703,0,-8.09221,-1,1,0,0
9608.5,1.00555,0.00762826,-80117.9,-8.27703,4556.88,-7.82057,-1,0,1,0
9608.5,1.00579,0.00762898,-89317.9,-9.22704,-9200.07,-9.24441,-7.59115,0,1,0
9616.5,1.00579,-0.00010416,-89317.9,-9.23473,2215.45,-9.00547,-1,0,1,0
9616.5,1.00579,-0.00010416,-89317.9,-9.23473,15658.5,-7.6156,-6.58161,0,1,0
