last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
8059,1,0,0,0,0,1.13011,-1,1,0,0
8058.5,1,0,0,0,0,1.24653,-1,1,0,0
8058.5,1,0,0,0,0,1.43921,-1,1,0,0
8058.5,1,0,0,0,0,2.1879,-1,1,0,0
8058.5,1,0,0,0,0,1.31941,-1.06205,1,0,0
8058,1,0,0,0,0,1.53738,-1.37237,1,0,0
8055,1,0,0,0,0,2.01825,-1.12415,1,0,0
8054,1,0,0,0,0,2.10447,-1,1,0,0
8054,1,0,0,0,0,2.82172,-0.937921,1,0,0
8054.5,1,0,0,0,0,3.20087,-0.751722,1,0,0
8056.5,1,0,0,0,0,1.5554,-1,1,0,0
8056.5,1,0,0,0,0,1.28478,-1,1,0,0
8056.5,1,0,0,0,0,0.854023,-1,1,0,0
8056.5,1,0,0,0,0,1.12628,-1,1,0,0
8056.5,1,0,0,0,0,0.930772,-0.93794,1,0,0
8057,1,0,0,0,0,-0.0847722,-1,1,0,0
8057,1,0,0,0,0,0.286469,-0.627722,1,0,0
8060,1,0,0,0,0,-0.363517,-1,1,0,0
8060,1,0,0,0,0,0.15574,-0.875938,1,0,0
8061,1,0,0,0,0,0.307481,-0.751923,1,0,0
8063,1,0,0,0,0,-0.566723,-1,1,0,0
8063,1,0,0,0,0,-0.00376411,-0.751984,1,0,0
8065,1,0,0,0,0,-0.572672,-1,1,0,0
8065,1,0,0,0,0,1.48256,-1.062,1,0,0
8064.5,1,0,0,0,0,0.301927,-0.814017,1,0,0
8066,1,0,0,0,0,1.63263,-1,1,0,0
8066,1,0,0,0,0,-0.657881,-1.06199,1,0,0
8065.5,1,0,0,0,0,1.92187,-0.938009,1,0,0
8066,1,0,0,0,0,0.587383,-1,1,0,0
8066,1,0,0,0,0,1.25208,-1,1,0,0
8066,1,0,0,0,0,-2.13603,-1,1,0,0
8066,1,0,0,0,0,-0.113138,-0.87603,1,0,0
