last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
9215,1,0,0,0,-90714.6,-9.84423,-1,0,1,0
9215,1,0,0,0,0,-9.85701,-0.945742,1,0,0
9215.5,1,0,0,0,-91806.3,-9.96216,-0.945745,0,1,0
9216,1,0,0,0,-92064.4,-9.98963,-1.05425,0,1,0
9215.5,1,0,0,0,0,-9.29753,-1,1,0,0
9215.5,1,0,0,0,-92154.9,-9.99999,-1,0,1,0
9215.5,1,0,0,0,-91554.3,-9.93482,-1,0,1,0
9215.5,1,0,0,0,-92004.8,-9.9837,-1.16278,0,1,0
9214,1.0025,-0,-92108.8,-9.9717,-92108.8,-9.99662,-9.76476,0,1,0
9225.5,1.0025,-0.0124612,-92108.8,-9.98413,0,-9.09516,1.94976,1,0,0
9222.5,1.0025,-0.00921347,-92108.8,-9.98089,0,-7.25706,-7.89607,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-5.70802,-1,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-6.27382,1.46803,1,0,0
9227,1.0025,-0.0140843,-92108.8,-9.98575,0,-6.45863,-2.97436,1,0,0
9229,1.0025,-0.0162476,-92108.8,-9.9879,0,-6.39843,-1.49367,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-6.36819,-1,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-6.38888,-0.50633,1,0,0
9229,1.0025,-0.0162476,-92108.8,-9.9879,0,-6.15255,-1,1,0,0
9229,1.0025,-0.0162476,-92108.8,-9.9879,0,-6.01401,-1.49367,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-5.80395,-0.50633,1,0,0
9229,1.0025,-0.0162476,-92108.8,-9.9879,0,-5.85621,-1,1,0,0
9229,1.0025,-0.0162476,-92108.8,-9.9879,0,-6.5714,-1.49367,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-6.69425,-1,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-5.83121,-1,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-6.11644,-1,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-5.30415,-1,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-5.13829,-1,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-5.28326,-0.50633,1,0,0
9229,1.0025,-0.0162476,-92108.8,-9.9879,0,-5.26862,-1,1,0,0
9229,1.0025,-0.0162476,-92108.8,-9.9879,0,-5.18664,-1.49367,1,0,0
9229.5,1.0025,-0.0167883,-92108.8,-9.98844,0,-5.91045,-16.4427,1,0,0
9245,1.0025,-0.0335203,-92108.8,-10.0051,0,-5.80995,3.50808,1,0,0
9240.5,1.0025,-0.0286684,-92108.8,-10.0003,0,-7.13791,-0.500272,1,0,0
9240,1.0025,-0.028129,-92108.8,-9.99976,0,-3.95643,-1.49973,1,0,0
9240.5,1.0025,-0.0286684,-92108.8,-10.0003,0,-6.11705,-3.00132,1,0,0
9242.5,1.0025,-0.0308254,-92108.8,-10.0024,0,-6.47171,-1,1,0,0
9242.5,1.0025,-0.0308254,-92108.8,-10.0024,0,-4.37736,-0.499031,1,0,0
9242,1.0025,-0.0302862,-92108.8,-10.0019,0,-5.15048,-1.50097,1,0,0
9242.5,1.0025,-0.0308254,-92108.8,-10.0024,0,-6.14505,4.99119,1,0,0
9236.5,1.0025,-0.0243516,-92108.8,-9.99599,0,-6.64933,-1,1,0,0
9236.5,1.0025,-0.0243516,-92108.8,-9.99599,0,-6.67972,1.48597,1,0,0
9234,1.0025,-0.0216518,-92108.8,-9.9933,0,-7.68222,1.97457,1,0,0
9231,1.0025,-0.01841,-92108.8,-9.99006,0,-7.51804,1.47191,1,0,0
9228.5,1.0025,-0.0157069,-92108.8,-9.98737,0,-7.54582,-0.0128179,1,0,0
9227.5,1.0025,-0.0146252,-92108.8,-9.98629,0,-6.90114,-1,1,0,0
9227.5,1.0025,-0.0146252,-92108.8,-9.98629,0,-7.49538,-1,1,0,0
9227.5,1.0025,-0.0146252,-92108.8,-9.98629,0,-7.13297,-1,1,0,0
9227.5,1.0025,-0.0146252,-92108.8,-9.98629,0,-7.41453,-0.506863,1,0,0
9227,1.0025,-0.0140843,-92108.8,-9.98575,0,-6.8123,-1,1,0,0
9227,1.0025,-0.0140843,-92108.8,-9.98575,0,-7.21171,-1.49314,1,0,0
9227.5,1.0025,-0.0146252,-92108.8,-9.98629,0,-7.15519,-1,1,0,0
9227.5,1.0025,-0.0146252,-92108.8,-9.98629,0,-6.72348,-1,1,0,0
9227.5,1.0025,-0.0146252,-92108.8,-9.98629,0,-7.47932,1.46402,1,0,0
9225,1.0025,-0.0119201,-92108.8,-9.98359,0,-7.84183,1.94796,1,0,0
9222,1.0025,-0.00867197,-92108.8,-9.98035,0,-8.97328,-2.96433,1,0,0
9224,1.0025,-0.0108376,-92108.8,-9.98251,0,-7.54878,-1.492,1,0,0
9224.5,1.0025,-0.0113789,-92108.8,-9.98305,0,-7.70979,-0.507997,1,0,0
9224,1.0025,-0.0108376,-92108.8,-9.98251,0,-7.53238,-1,1,0,0
9224,1.0025,-0.0108376,-92108.8,-9.98251,0,-9.19812,1.45483,1,0,0
9221.5,1.0025,-0.00813042,-92108.8,-9.97981,0,-7.85903,-0.0192232,1,0,0
9220.5,1.0025,-0.00704713,-92108.8,-9.97873,0,-7.93874,-1,1,0,0
9220.5,1.0025,-0.00704713,-92108.8,-9.97873,0,-7.62077,-4.92761,1,0,0
9224.5,1.0025,-0.0113789,-92108.8,-9.98305,0,-7.75449,-0.507997,1,0,0
9224,1.0025,-0.0108376,-92108.8,-9.98251,0,-7.48399,-1.98363,1,0,0
9225,1.0025,-0.0119201,-92108.8,-9.98359,0,-7.3324,-1.49261,1,0,0
9225.5,1.0025,-0.0124612,-92108.8,-9.98413,0,-9.17418,-1.49223,1,0,0
9226,1.0025,-0.0130023,-92108.8,-9.98467,0,-6.31584,-1,1,0,0
9226,1.0025,-0.0130023,-92108.8,-9.98467,0,-7.98013,-1,1,0,0
9226,1.0025,-0.0130023,-92108.8,-9.98467,0,-7.24897,3.4233,1,0,0
9221.5,1.0025,-0.00813042,-92108.8,-9.97981,0,-7.38329,3.40442,1,0,0
9217,1.0025,-0.00325375,-92108.8,-9.97494,0,-7.58264,-1,1,0,0
9217,1.0025,-0.00325375,-92108.8,-9.97494,0,-7.02343,-1.48849,1,0,0
9217.5,1.0025,-0.00379584,-92108.8,-9.97548,0,-6.88973,-1,1,0,0
9217.5,1.0025,-0.00379584,-92108.8,-9.97548,0,-6.78831,-1,1,0,0
9217.5,1.0025,-0.00379584,-92108.8,-9.97548,0,-7.05232,-1,1,0,0
9217.5,1.0025,-0.00379584,-92108.8,-9.97548,0,-7.02282,-5.89724,1,0,0
9222.5,1.0025,-0.00921347,-92108.8,-9.98089,0,-6.13014,-0.509199,1,0,0
9222,1.0025,-0.00867197,-92108.8,-9.98035,0,-6.68008,1.45019,1,0,0
9219.5,1.0025,-0.0059636,-92108.8,-9.97765,0,-7.00836,-1.4893,1,0,0
9220,1.0025,-0.00650539,-92108.8,-9.97819,0,-7.10149,-1,1,0,0
9220,1.0025,-0.00650539,-92108.8,-9.97819,0,-7.80973,-1,1,0,0
9220,1.0025,-0.00650539,-92108.8,-9.97819,0,-8.45607,1.44556,1,0,0
9217.5,1.0025,-0.00379584,-92108.8,-9.97548,0,-8.56239,-0.511514,1,0,0
9217,1.0025,-0.00325375,-92108.8,-9.97494,0,-7.96981,0.950974,1,0,0
9215,1.0025,-0.00108482,-92108.8,-9.97278,0,-8.19215,-1.4873,1,0,0
9215.5,1.0025,-0.00162714,-92108.8,-9.97332,0,-6.99634,1.43487,1,0,0
9213,1.0025,0.00108506,-92108.8,-9.97062,0,-8.20463,-3.92247,1,0,0
9216,1.0025,-0.00216941,-92108.8,-9.97386,0,-8.05554,-1,1,0,0
9216,1.0025,-0.00216941,-92108.8,-9.97386,0,-8.02803,-1,1,0,0
9216,1.0025,-0.00216941,-92108.8,-9.97386,0,-7.35076,1.43568,1,0,0
9213.5,1.0025,0.000542498,-92108.8,-9.97116,0,-7.08163,1.4303,1,0,0
9211,1.0025,0.00325587,-92108.8,-9.96845,0,-8.38072,-1,1,0,0
9211,1.0025,0.00325587,-92108.8,-9.96845,0,-8.03024,-1,1,0,0
9211,1.0025,0.00325587,-92108.8,-9.96845,0,-7.52095,-1.4856,1,0,0
9211.5,1.0025,0.00271308,-92108.8,-9.96899,0,-8.53049,-0.0290864,1,0,0
9210.5,1.0025,0.00379873,-92108.8,-9.96791,0,-8.05961,-1,1,0,0
9210.5,1.0025,0.00379873,-92108.8,-9.96791,0,-7.67248,-1,1,0,0
9210.5,1.0025,0.00379873,-92108.8,-9.96791,0,-9.18697,-1,1,0,0
9210.5,1.0025,0.00379873,-92108.8,-9.96791,0,-8.0476,-3.91561,1,0,0
9213.5,1.0025,0.000542498,-92108.8,-9.97116,0,-9.56404,-1,1,0,0
9213.5,1.0025,0.000542498,-92108.8,-9.97116,0,-5.40888,-1,1,0,0
9213.5,1.0025,0.000542498,-92108.8,-9.97116,0,-6.86562,-1,1,0,0
9213.5,1.0025,0.000542498,-92108.8,-9.97116,0,-6.60755,-1,1,0,0
9213.5,1.0025,0.000542498,-92108.8,-9.97116,0,-5.37225,-1,1,0,0
9213.5,1.0025,0.000542498,-92108.8,-9.97116,0,-5.40278,-0.513216,1,0,0
9213,1.0025,0.00108506,-92108.8,-9.97062,0,-5.90009,-1.48678,1,0,0
9213.5,1.0025,0.000542498,-92108.8,-9.97116,0,-5.63332,-0.513216,1,0,0
9213,1.0025,0.00108506,-92108.8,-9.97062,0,-6.21504,2.39856,1,0,0
9209.5,1.0025,0.00488461,-92108.8,-9.96683,0,-8.098,0.453736,1,0,0
9208,1.0025,0.00651387,-92108.8,-9.9652,0,-6.85461,-0.0325288,1,0,0
9207,1.0025,0.00760034,-92108.8,-9.96412,0,-7.82092,-1,1,0,0
9207,1.0025,0.00760034,-92108.8,-9.96412,0,-5.67917,-0.517034,1,0,0
9206.5,1.0025,0.00814366,-92108.8,-9.96357,0,-6.44449,-0.0336178,1,0,0
9205.5,1.0025,0.00923049,-92108.8,-9.96249,0,-9.06666,4.29761,1,0,0
9200,1.0025,0.0152122,-92108.8,-9.95652,0,-7.53042,-1.48051,1,0,0
9200.5,1.0025,0.0146682,-92108.8,-9.95707,0,-8.09984,0.44067,1,0,0
9199,1.0025,0.0163006,-92108.8,-9.95544,0,-7.3113,-0.520354,1,0,0
9198.5,1.0025,0.0168449,-92108.8,-9.95489,0,-8.04407,-1,1,0,0
9198.5,1.0025,0.0168449,-92108.8,-9.95489,0,-9.67713,-3.40112,1,0,0
9201,1.0025,0.0141241,-92108.8,-9.95761,0,-8.93346,-3.88891,1,0,0
9204,1.0025,0.0108612,-92108.8,-9.96086,0,-7.83543,-1.48217,1,0,0
9204.5,1.0025,0.0103175,-92108.8,-9.96141,0,-9.59688,1.88999,1,0,0
9201.5,1.0025,0.0135801,-92108.8,-9.95815,0,-9.02298,-1,1,0,0
9201.5,1.0025,0.0135801,-92108.8,-9.95815,0,-7.97536,-1.48072,1,0,0
9202,1.0025,0.0130362,-92108.8,-9.95869,0,-7.44787,9.53107,1,0,0
9191,1.0025,0.025016,-92108.8,-9.94674,0,-8.53641,4.69843,1,0,0
9185,1.0025,0.0315625,-92108.8,-9.94021,0,-7.93377,4.66565,1,0,0
9179,1.0025,0.0381176,-92108.8,-9.93367,0,-9.69791,-5.71932,1,0,0
9184,1.0025,0.0326545,-92108.8,-9.93912,0,-9.50564,-5.26638,1,0,0
9188.5,1.0025,0.0277427,-92108.8,-9.94402,0,-9.88023,-1.47524,1,0,0
9189,1.0025,0.0271972,-92108.8,-9.94457,0,-7.35499,-1,1,0,0
9189,1.0025,0.0271972,-92108.8,-9.94457,0,-7.75762,-1,1,0,0
9189,1.0025,0.0271972,-92108.8,-9.94457,0,-7.40498,-1.95133,1,0,0
9190,1.0025,0.0261065,-92108.8,-9.94566,0,-7.9346,-2.90477,1,0,0
9192,1.0025,0.0239258,-92108.8,-9.94783,0,-9.04203,-1.95344,1,0,0
9193,1.0025,0.0228357,-92108.8,-9.94892,0,-8.46774,-1,1,0,0
9193,1.0025,0.0228357,-92108.8,-9.94892,0,-6.91667,-0.523138,1,0,0
9192.5,1.0025,0.0233807,-92108.8,-9.94838,0,-7.83616,-1.47686,1,0,0
9193,1.0025,0.0228357,-92108.8,-9.94892,0,-7.3591,-1,1,0,0
9193,1.0025,0.0228357,-92108.8,-9.94892,0,-6.93289,-1.95458,1,0,0
9194,1.0025,0.021746,-92108.8,-9.95001,0,-6.75884,-1,1,0,0
9194,1.0025,0.021746,-92108.8,-9.95001,0,-6.88352,-1,1,0,0
9194,1.0025,0.021746,-92108.8,-9.95001,0,-7.89284,-1,1,0,0
9194,1.0025,0.021746,-92108.8,-9.95001,0,-8.08225,-0.522567,1,0,0
9193.5,1.0025,0.0222908,-92108.8,-9.94946,0,-8.11545,-1,1,0,0
