last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
8130,1,0,0,0,27378.4,3.36758,-1,0,1,0
8130.5,1,0,0,0,0,0.444584,-1.0615,1,0,0
8130,1,0,0,0,19232.4,2.36561,-1,0,1,0
8130,1,0,0,0,0,-3.80502,-1,1,0,0
8130,1,0,0,0,0,5.99641,-0.938501,1,0,0
8130.5,1,0,0,0,43672.6,5.37146,-1,0,1,0
8130.5,1,0,0,0,33294.2,4.09497,-0.754043,0,1,0
8132.5,1,0,0,0,0,0.983812,-1,1,0,0
8132.5,1.00206,0,67014.5,8.22339,67014.5,8.24033,-0.64507,0,1,0
8131,1.00206,-0.00152017,67014.5,8.22491,0,5.70743,-2.13618,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.37971,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,7.13745,-0.431291,1,0,0
8130.5,1.00206,-0.00202702,67014.5,8.22542,-18433.4,5.96289,-1.56871,0,1,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,3.00916,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,3.29885,-0.431291,1,0,0
8130.5,1.00206,-0.00202702,67014.5,8.22542,0,2.61456,-1.56871,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.22389,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,7.11496,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,7.0252,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.18507,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,8.41069,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.42682,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.78823,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.63646,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.91455,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,7.48074,-1.56897,1,0,0
8129.5,1.00206,-0.0030409,67014.5,8.22643,0,7.3926,-0.43103,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.40881,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.73904,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.11408,-1,1,0,0
8130,1.00206,-0.00253393,67014.5,8.22592,0,6.52643,4.10512,1,0,0
8134.5,1.00206,0.00202602,67014.5,8.22137,0,6.29552,-1,1,0,0
8134.5,1.00206,0.00202602,67014.5,8.22137,0,7.26056,-1.56566,1,0,0
8134,1.00206,0.00151961,67014.5,8.22188,0,6.18008,-1,1,0,0
