last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
8786,1,0,0,0,0,3.47413,-1,1,0,0
8782.5,1,0,0,0,0,2.66795,-0.65847,1,0,0
8785.5,1,0,0,0,0,3.34765,-0.544808,1,0,0
8789.5,1,0,0,0,0,1.04627,-0.943116,1,0,0
8790,1.00061,0,21522.3,2.447,21522.3,2.44849,-6.28771,0,1,0
8775,1.00061,-0.00418546,21522.3,2.45118,26763.8,5.49931,-0.0143103,0,1,0
8777.5,1.00061,-0.00348689,21522.3,2.45048,0,5.2907,-0.802962,1,0,0
8778,1.00061,-0.00334722,21522.3,2.45034,0,4.00056,-0.40918,1,0,0
8779.5,1.00061,-0.00292832,21522.3,2.44992,0,2.52059,5.0849,1,0,0
8795,1.00061,0.00139198,21522.3,2.4456,0,4.3403,-8.2669,1,0,0
8776.5,1.00061,-0.00376627,21522.3,2.45076,0,3.94319,1.36271,1,0,0
8782.5,1.00061,-0.00209094,21522.3,2.44909,0,2.71088,-1.39337,1,0,0
8781.5,1.00061,-0.00237,21522.3,2.44936,0,4.6108,0.376097,1,0,0
8785,1.00061,-0.00139356,21522.3,2.44839,0,4.00318,-2.1794,1,0,0
8782,1.00061,-0.00223047,21522.3,2.44922,0,4.38383,-0.0171631,1,0,0
8784.5,1.00061,-0.00153301,21522.3,2.44853,0,3.65767,0.374673,1,0,0
8788,1.00061,-0.000557236,21522.3,2.44755,0,3.13699,-1.58888,1,0,0
8786.5,1.00061,-0.000975329,21522.3,2.44797,0,4.98368,-1.39285,1,0,0
8785.5,1.00061,-0.00125414,21522.3,2.44825,0,4.20051,-1.98261,1,0,0
8783,1.00061,-0.00195144,21522.3,2.44895,0,3.2836,-0.213773,1,0,0
8785,1.00061,-0.00139356,21522.3,2.44839,0,2.791,-0.21445,1,0,0
8787,1.00061,-0.000835949,21522.3,2.44783,0,3.23361,0.373097,1,0,0
8790.5,1.00061,0.000139269,21522.3,2.44686,0,2.74779,1.93635,1,0,0
8798,1.00061,0.00222641,21522.3,2.44477,0,1.15223,-1,1,0,0
8798,1.00061,0.00222641,21522.3,2.44477,0,3.42019,-2.17352,1,0,0
8795,1.00061,0.00139198,21522.3,2.4456,0,2.26112,-1,1,0,0
8795,1.00061,0.00139198,21522.3,2.4456,0,3.67358,-2.1748,1,0,0
8792,1.00061,0.000556982,21522.3,2.44644,0,2.18102,-1.39189,1,0,0
8791,1.00061,0.000278523,21522.3,2.44672,0,0.596832,-2.37294,1,0,0
8787.5,1.00061,-0.000696584,21522.3,2.44769,0,3.63506,-1.78546,1,0,0
8785.5,1.00061,-0.00125414,21522.3,2.44825,0,1.48566,-1.19638,1,0,0
8785,1.00061,-0.00139356,21522.3,2.44839,0,1.9789,-3.75425,1,0,0
8778,1.00061,-0.00334722,21522.3,2.45034,0,2.93167,-1.19704,1,0,0
8777.5,1.00061,-0.00348689,21522.3,2.45048,0,2.43734,-1,1,0,0
8777.5,1.00061,-0.00348689,21522.3,2.45048,0,3.10233,-1.19706,1,0,0
8777,1.00061,-0.00362657,21522.3,2.45062,0,1.39512,-2.97265,1,0,0
8772,1.00061,-0.00502427,21522.3,2.45202,0,2.74961,-0.605129,1,0,0
8773,1.00061,-0.0047446,21522.3,2.45174,0,1.30642,-1.19742,1,0,0
8772.5,1.00061,-0.00488443,21522.3,2.45188,0,2.82259,2.94083,1,0,0
8782.5,1.00061,-0.00209094,21522.3,2.44909,0,3.23127,-1,1,0,0
8782.5,1.00061,-0.00209094,21522.3,2.44909,0,1.57658,-1,1,0,0
8782.5,1.00061,-0.00209094,21522.3,2.44909,0,2.51715,0.768273,1,0,0
8787,1.00061,-0.000835949,21522.3,2.44783,10767.6,3.67248,0.373097,0,1,0
8790.5,1.00061,0.000139269,21522.3,2.44686,0,3.24357,-0.0201856,1,0,0
8793,1.00061,0.000835378,21522.3,2.44616,0,5.96171,-1,1,0,0
8793,1.00061,0.000835378,21522.3,2.44616,0,2.90304,0.761027,1,0,0
8797.5,1.00061,0.00208738,21522.3,2.44491,0,3.91414,-1,1,0,0
8797.5,1.00061,0.00208738,21522.3,2.44491,0,2.4523,-0.21827,1,0,0
8799.5,1.00061,0.00264341,21522.3,2.44435,0,2.49198,-0.804741,1,0,0
8800,1.00061,0.00278238,21522.3,2.44421,0,3.249,-1.97699,1,0,0
8797.5,1.00061,0.00208738,21522.3,2.44491,0,1.94219,-2.17366,1,0,0
8794.5,1.00061,0.00125285,21522.3,2.44574,0,3.31236,-2.17509,1,0,0
8791.5,1.00061,0.00041776,21522.3,2.44658,0,2.90167,-1,1,0,0
8791.5,1.00061,0.00041776,21522.3,2.44658,0,1.09333,-0.804068,1,0,0
8792,1.00061,0.000556982,21522.3,2.44644,0,0.178158,-1,1,0,0
8792,1.00061,0.000556982,21522.3,2.44644,0,-0.5128,1.54365,1,0,0
8798.5,1.00061,0.00236543,21522.3,2.44463,0,0.607382,-0.80454,1,0,0
8799,1.00061,0.00250443,21522.3,2.44449,0,2.56052,1.3419,1,0,0
8805,1.00061,0.0041712,21522.3,2.44283,0,3.62414,-1,1,0,0
8805,1.00061,0.0041712,21522.3,2.44283,0,0.674895,-1.58502,1,0,0
8803.5,1.00061,0.00375472,21522.3,2.44324,0,2.59195,-1.39007,1,0,0
8802.5,1.00061,0.00347699,21522.3,2.44352,0,4.12119,-1,1,0,0
8802.5,1.00061,0.00347699,21522.3,2.44352,0,0.344417,0.559751,1,0,0
8806.5,1.00061,0.00458754,21522.3,2.44241,0,4.08067,-1.19481,1,0,0
8806,1.00061,0.00444877,21522.3,2.44255,0,1.50226,-0.805187,1,0,0
8806.5,1.00061,0.00458754,21522.3,2.44241,0,1.54675,-1.9746,1,0,0
8804,1.00061,0.00389356,21522.3,2.4431,0,0.250383,-0.0254009,1,0,0
8806.5,1.00061,0.00458754,21522.3,2.44241,0,3.58167,-1,1,0,0
8806.5,1.00061,0.00458754,21522.3,2.44241,0,-0.953819,-1.77954,1,0,0
8804.5,1.00061,0.00403239,21522.3,2.44297,0,2.5644,-1,1,0,0
8804.5,1.00061,0.00403239,21522.3,2.44297,0,0.86812,-1.39014,1,0,0
8803.5,1.00061,0.00375472,21522.3,2.44324,0,3.95177,-1,1,0,0
8803.5,1.00061,0.00375472,21522.3,2.44324,0,0.385259,-1,1,0,0
8803.5,1.00061,0.00375472,21522.3,2.44324,0,-1.75158,-0.80492,1,0,0
8804,1.00061,0.00389356,21522.3,2.4431,0,0.651712,-0.415205,1,0,0
8805.5,1.00061,0.00430999,21522.3,2.44269,0,2.74089,-0.415405,1,0,0
8807,1.00061,0.00472628,21522.3,2.44227,0,0.196316,0.167965,1,0,0
8810,1.00061,0.00555844,21522.3,2.44144,0,1.44507,-1,1,0,0
8810,1.00061,0.00555844,21522.3,2.44144,0,0.774657,-1,1,0,0
8810,1.00061,0.00555844,21522.3,2.44144,0,2.47753,-1.19466,1,0,0
8809.5,1.00061,0.00541979,21522.3,2.44158,0,0.553109,-0.805343,1,0,0
8810,1.00061,0.00555844,21522.3,2.44144,0,4.12129,-1,1,0,0
8810,1.00061,0.00555844,21522.3,2.44144,0,1.33655,-0.416629,1,0,0
8811.5,1.00061,0.00597431,21522.3,2.44102,0,0.678674,-1.38889,1,0,0
8810.5,1.00061,0.00569708,21522.3,2.4413,0,2.45523,-1,1,0,0
8810.5,1.00061,0.00569708,21522.3,2.4413,0,0.77033,-1.19448,1,0,0
8810,1.00061,0.00555844,21522.3,2.44144,-26344,-0.546964,-3.72738,0,1,0
8803,1.00061,0.00361586,21522.3,2.44338,0,0.62602,-1.19512,1,0,0
8802.5,1.00061,0.00347699,21522.3,2.44352,0,-2.34261,-2.17138,1,0,0
8799.5,1.00061,0.00264341,21522.3,2.44435,0,-1.29317,-1.19544,1,0,0
8799,1.00061,0.00250443,21522.3,2.44449,-35959.3,-1.63976,-1,0,1,0
8799,1.00061,0.00250443,21522.3,2.44449,0,-1.13191,-1,1,0,0
8799,1.00061,0.00250443,21522.3,2.44449,0,-1.98375,-1,1,0,0
8799,1.00061,0.00250443,21522.3,2.44449,-41851.8,-2.30903,-0.804562,0,1,0
8799.5,1.00061,0.00264341,21522.3,2.44435,0,-4.17025,-1.19544,1,0,0
8799,1.00061,0.00250443,21522.3,2.44449,0,-2.03587,-0.804562,1,0,0
8799.5,1.00061,0.00264341,21522.3,2.44435,0,-1.81579,-1,1,0,0
8799.5,1.00061,0.00264341,21522.3,2.44435,0,-1.14288,-1,1,0,0
8799.5,1.00061,0.00264341,21522.3,2.44435,0,-2.57485,0.756528,1,0,0
8804,1.00061,0.00389356,21522.3,2.4431,0,-0.907296,-0.610062,1,0,0
8805,1.00061,0.0041712,21522.3,2.44283,0,-0.632147,-1,1,0,0
8805,1.00061,0.0041712,21522.3,2.44283,0,-1.15882,-1,1,0,0
8805,1.00061,0.0041712,21522.3,2.44283,0,-1.22658,-0.415339,1,0,0
8806.5,1.00061,0.00458754,21522.3,2.44241,0,0.489106,-0.805209,1,0,0
8807,1.00061,0.00472628,21522.3,2.44227,0,-0.38637,1.33451,1,0,0
8813,1.00061,0.00639003,21522.3,2.44061,0,0.796535,0.553373,1,0,0
8817,1.00061,0.00749794,21522.3,2.4395,0,0.458881,-1.19404,1,0,0
8816.5,1.00061,0.00735951,21522.3,2.43964,0,0.742186,-0.805964,1,0,0
8817,1.00061,0.00749794,21522.3,2.4395,0,0.623729,-2.35903,1,0,0
8813.5,1.00061,0.00652858,21522.3,2.44047,0,-0.405873,-2.55555,1,0,0
8809.5,1.00061,0.00541979,21522.3,2.44158,0,-0.222143,-1.19452,1,0,0
8809,1.00061,0.00528112,21522.3,2.44172,0,-3.07283,-0.610819,1,0,0
8810,1.00061,0.00555844,21522.3,2.44144,0,-4.00383,-0.805521,1,0,0
8810.5,1.00061,0.00569708,21522.3,2.4413,-45026.2,-2.66609,-0.805543,0,1,0
8811,1.00061,0.0058357,21522.3,2.44116,0,-3.9248,-0.222393,1,0,0
8813,1.00883,-0,-42995.9,-4.83598,-64518.2,-4.87571,0.162772,0,1,0
