last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
7920,1,0,0,0,0,0.76638,-1,1,0,0
7919.5,1,0,0,0,0,-0.120317,-1,1,0,0
7919.5,1,0,0,0,0,1.48659,-1,1,0,0
7919.5,1,0,0,0,0,1.08895,-0.936867,1,0,0
7920,1,0,0,0,0,0.186051,-1.06313,1,0,0
7919.5,1,0,0,0,0,0.947024,-1,1,0,0
7919.5,1,0,0,0,0,0.243316,-1,1,0,0
7919.5,1,0,0,0,0,0.432382,-1,1,0,0
7919.5,1,0,0,0,0,-0.25421,-1.18942,1,0,0
7918,1,0,0,0,0,0.14853,-1,1,0,0
7918,1,0,0,0,0,1.27911,-2.57993,1,0,0
7905.5,1,0,0,0,0,0.845516,-0.936755,1,0,0
7906,1,0,0,0,0,2.97006,-1.06325,1,0,0
7905.5,1,0,0,0,0,3.9265,-2.77249,1,0,0
7891.5,1,0,0,0,0,4.84024,-0.0500617,1,0,0
7899,1.00144,0,45489.6,5.75063,45489.6,5.7589,-0.416495,0,1,0
7898,1.00144,-0.00072916,45489.6,5.75135,0,6.03206,1.56295,1,0,0
7901,1.00144,0.00145777,45489.6,5.74917,0,6.28936,1.9815,1,0,0
7904.5,1.00144,0.00400708,45489.6,5.74662,0,6.09339,-1,1,0,0
7904.5,1.00144,0.00400708,45489.6,5.74662,0,6.34139,-1.42543,1,0,0
7904,1.00144,0.00364303,45489.6,5.74699,0,6.32222,-2.70307,1,0,0
7902,1.00144,0.00218637,45489.6,5.74844,0,6.3675,-2.70656,1,0,0
7900,1.00144,0.000728975,45489.6,5.7499,0,6.63196,-0.572826,1,0,0
7900.5,1.00144,0.00109339,45489.6,5.74953,0,6.52838,0.279385,1,0,0
7902,1.00144,0.00218637,45489.6,5.74844,0,6.68065,-0.148195,1,0,0
7903,1.00144,0.00291479,45489.6,5.74771,0,6.39585,-1.42583,1,0,0
7902.5,1.00144,0.00255061,45489.6,5.74808,0,6.72395,0.702527,1,0,0
7904.5,1.00144,0.00400708,45489.6,5.74662,0,7.06995,-1,1,0,0
7904.5,1.00144,0.00400708,45489.6,5.74662,0,6.66952,-1,1,0,0
7904.5,1.00144,0.00400708,45489.6,5.74662,0,6.74179,-1.42543,1,0,0
7904,1.00144,0.00364303,45489.6,5.74699,0,5.9245,-0.149278,1,0,0
7905,1.00144,0.00437108,45489.6,5.74626,0,6.69626,-1,1,0,0
7905,1.00144,0.00437108,45489.6,5.74626,0,6.59359,-1.42529,1,0,0
7904.5,1.00144,0.00400708,45489.6,5.74662,0,6.04985,-0.574706,1,0,0
7905,1.00144,0.00437108,45489.6,5.74626,0,6.36008,-1,1,0,0
7905,1.00144,0.00437108,45489.6,5.74626,0,6.30021,-1,1,0,0
7905,1.00144,0.00437108,45489.6,5.74626,0,6.83418,-1,1,0,0
7905,1.00144,0.00437108,45489.6,5.74626,0,6.52516,-1,1,0,0
7905,1.00144,0.00437108,45489.6,5.74626,0,6.6523,-1.42529,1,0,0
7904.5,1.00144,0.00400708,45489.6,5.74662,0,6.61866,-1,1,0,0
7904.5,1.00144,0.00400708,45489.6,5.74662,0,6.51947,-1,1,0,0
7904.5,1.00144,0.00400708,45489.6,5.74662,0,7.32407,-4.40788,1,0,0
7900.5,1.00144,0.00109339,45489.6,5.74953,0,6.52098,-1.42717,1,0,0
7900,1.00144,0.000728975,45489.6,5.7499,0,6.87088,-1,1,0,0
7900,1.00144,0.000728975,45489.6,5.7499,0,7.06138,-1,1,0,0
7900,1.00144,0.000728975,45489.6,5.7499,0,6.93673,-1,1,0,0
7900,1.00144,0.000728975,45489.6,5.7499,0,6.89734,-2.7094,1,0,0
7898,1.00144,-0.00072916,45489.6,5.75135,0,7.05794,-1.42786,1,0,0
7897.5,1.00144,-0.00109381,45489.6,5.75172,0,6.9297,-0.572143,1,0,0
7898,1.00144,-0.00072916,45489.6,5.75135,0,6.75022,-0.144696,1,0,0
7899,1.00144,0,45489.6,5.75063,0,6.15789,-1.42758,1,0,0
7898.5,1.00144,-0.000364557,45489.6,5.75099,0,6.30802,-1,1,0,0
7898.5,1.00144,-0.000364557,45489.6,5.75099,0,6.29797,0.28168,1,0,0
7900,1.00144,0.000728975,45489.6,5.7499,0,6.94117,1.13253,1,0,0
7902.5,1.00144,0.00255061,45489.6,5.74808,0,6.45893,-0.574165,1,0,0
7903,1.00144,0.00291479,45489.6,5.74771,0,5.56686,-0.574301,1,0,0
7903.5,1.00144,0.00327894,45489.6,5.74735,0,6.77396,-1,1,0,0
7903.5,1.00144,0.00327894,45489.6,5.74735,0,5.83439,-1.4257,1,0,0
7903,1.00144,0.00291479,45489.6,5.74771,0,5.39266,-0.574301,1,0,0
7903.5,1.00144,0.00327894,45489.6,5.74735,0,6.18751,-1,1,0,0
7903.5,1.00144,0.00327894,45489.6,5.74735,0,5.46642,-1.4257,1,0,0
7903,1.00144,0.00291479,45489.6,5.74771,0,5.46458,-0.574301,1,0,0
7903.5,1.00144,0.00327894,45489.6,5.74735,0,6.33397,1.12647,1,0,0
7906,1.00144,0.00509895,45489.6,5.74553,0,6.57678,2.81522,1,0,0
7910.5,1.00144,0.00837209,45489.6,5.74227,0,5.16076,-1,1,0,0
7910.5,1.00144,0.00837209,45489.6,5.74227,0,6.34548,0.691303,1,0,0
7912.5,1.00144,0.00982562,45489.6,5.74081,0,5.4712,-1.42263,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,4.68395,-0.577374,1,0,0
7912.5,1.00144,0.00982562,45489.6,5.74081,0,4.85992,-1,1,0,0
7912.5,1.00144,0.00982562,45489.6,5.74081,0,3.75537,-1,1,0,0
7912.5,1.00144,0.00982562,45489.6,5.74081,0,4.15647,-1.42263,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,4.82107,-0.577374,1,0,0
7912.5,1.00144,0.00982562,45489.6,5.74081,0,3.40776,-1.42263,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,4.56114,-1,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,3.45062,-1,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,4.16293,-0.577374,1,0,0
7912.5,1.00144,0.00982562,45489.6,5.74081,0,4.69245,-1.42263,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,3.71998,-0.577374,1,0,0
7912.5,1.00144,0.00982562,45489.6,5.74081,0,3.65565,-1.42263,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,3.52273,-1,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,2.16326,-0.577374,1,0,0
7912.5,1.00144,0.00982562,45489.6,5.74081,0,4.25115,-1.42263,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,3.0097,-1,1,0,0
7912,1.00144,0.00946231,45489.6,5.74118,0,2.86196,-1.42276,1,0,0
7911.5,1.00144,0.00909895,45489.6,5.74154,0,3.17394,-2.26908,1,0,0
7910,1.00144,0.00800859,45489.6,5.74263,0,4.09606,-1,1,0,0
7910,1.00144,0.00800859,45489.6,5.74263,0,5.73452,-0.576841,1,0,0
7910.5,1.00144,0.00837209,45489.6,5.74227,0,5.55429,-1.42316,1,0,0
7910,1.00144,0.00800859,45489.6,5.74263,0,5.73839,-1,1,0,0
7910,1.00144,0.00800859,45489.6,5.74263,0,6.09005,-1,1,0,0
7910,1.00144,0.00800859,45489.6,5.74263,0,7.06181,-1,1,0,0
7910,1.00144,0.00800859,45489.6,5.74263,0,6.18947,-1,1,0,0
7910,1.00144,0.00800859,45489.6,5.74263,0,5.79818,-0.576841,1,0,0
7910.5,1.00144,0.00837209,45489.6,5.74227,0,5.63025,-1.42316,1,0,0
7910,1.00144,0.00800859,45489.6,5.74263,0,6.70889,0.269077,1,0,0
7911.5,1.00144,0.00909895,45489.6,5.74154,0,6.95236,-0.154615,1,0,0
7912.5,1.00144,0.00982562,45489.6,5.74081,0,5.92946,-0.155148,1,0,0
7913.5,1.00144,0.0105521,45489.6,5.74009,0,4.5163,0.264974,1,0,0
7915,1.00144,0.0116415,45489.6,5.739,0,3.4913,-1,1,0,0
7915,1.00144,0.0116415,45489.6,5.739,0,3.69681,-1,1,0,0
7915,1.00144,0.0116415,45489.6,5.739,0,4.35699,0.685215,1,0,0
7917,1.00144,0.0130934,45489.6,5.73755,0,3.48975,-0.158837,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,3.84708,-1.42052,1,0,0
7917.5,1.00144,0.0134562,45489.6,5.73719,0,3.74381,-1,1,0,0
7917.5,1.00144,0.0134562,45489.6,5.73719,0,3.50455,-1,1,0,0
7917.5,1.00144,0.0134562,45489.6,5.73719,0,3.67432,-0.579485,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,3.12359,-1.42052,1,0,0
7917.5,1.00144,0.0134562,45489.6,5.73719,0,3.6241,-0.579485,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,4.61282,-1,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,4.37254,-1.42052,1,0,0
7917.5,1.00144,0.0134562,45489.6,5.73719,0,4.16734,-0.579485,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,2.83816,-1,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,4.26501,-1,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,3.53381,-1,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,3.2291,-1.42052,1,0,0
7917.5,1.00144,0.0134562,45489.6,5.73719,0,3.59566,-0.579485,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,4.01237,-1,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,3.02367,-1,1,0,0
7918,1.00144,0.013819,45489.6,5.73683,0,3.88522,-0.579616,1,0,0
7918.5,1.00144,0.0141818,45489.6,5.73646,0,3.97255,-1,1,0,0
