last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
6704,1,0,0,0,0,0.570952,-1,1,0,0
6704,1,0,0,0,0,1.16883,-0.92542,1,0,0
6704.5,1,0,0,0,906.022,0.135136,-1,0,1,0
6704.5,1,0,0,0,0,-0.715555,-1,1,0,0
6704.5,1,0,0,0,0,0.162858,-1,1,0,0
6704.5,1,0,0,0,0,-0.545327,-1,1,0,0
6704.5,1,0,0,0,-2814,-0.419717,-1.07458,0,1,0
6704,1,0,0,0,0,0.321102,-1,1,0,0
6704,1,0,0,0,0,-0.708931,-0.92542,1,0,0
6704.5,1,0,0,0,0,-0.565306,-1.07458,1,0,0
6704,1,0,0,0,3665.51,0.546764,-1,0,1,0
6704,1,0,0,0,0,1.07933,-0.92542,1,0,0
6704.5,1,0,0,0,0,1.66954,-1.07458,1,0,0
6704,1,0,0,0,0,-0.193072,-1,1,0,0
6704,1,0,0,0,0,0.971402,-1,1,0,0
6704,1,0,0,0,0,1.42997,-1,1,0,0
6704,1,0,0,0,0,1.67877,-1,1,0,0
6704,1,0,0,0,0,0.781341,-1,1,0,0
6704,1,0,0,0,0,1.70806,-1,1,0,0
6704,1,0,0,0,6088.54,0.908195,-0.92542,0,1,0
6704.5,1,0,0,0,15214.1,2.26924,-0.552639,0,1,0
6707.5,1,0,0,0,3247.89,0.484218,-0.925459,0,1,0
6708,1,0,0,0,194.739,0.0290308,-1.07454,0,1,0
6707.5,1,0,0,0,0,2.13893,-0.850924,1,0,0
6708.5,1,0,0,0,4390.51,0.65447,-0.850946,0,1,0
6709.5,1,0,0,0,0,1.34462,-1,1,0,0
6709.5,1.00011,0,2850.96,0.424869,2850.96,0.424914,-1.31861,0,1,0
6707.5,1.00024,-0.000126719,6473.2,0.964836,3622.24,0.964967,-1.59767,0,1,0
6705,1.00024,-0.000486551,6473.2,0.965196,0,1.6661,-1,1,0,0
6705,1.00024,-0.000486551,6473.2,0.965196,7941.04,2.14926,-1,0,1,0
