last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
7126.5,1,0,0,0,nan,nan,-1,0,0,0
7125,1,0,0,0,nan,nan,-1.07018,0,0,0
7124.5,1,0,0,0,nan,nan,-1.14037,0,0,0
7123.5,1,0,0,0,nan,nan,-1.21059,0,0,0
7122,1,0,0,0,nan,nan,-1,0,0,0
7122,1,0,0,0,nan,nan,-1.07021,0,0,0
7121.5,1,0,0,0,nan,nan,-1,0,0,0
7121.5,1,0,0,0,nan,nan,-1,0,0,0
7121.5,1,0,0,0,nan,nan,-0.929793,0,0,0
7122,1,0,0,0,nan,nan,-1,0,0,0
7122,1,0,0,0,nan,nan,-1,0,0,0
7122,1,0,0,0,nan,nan,-1,0,0,0
7122,1,0,0,0,nan,nan,-1.07021,0,0,0
7121.5,1,0,0,0,nan,nan,-1,0,0,0
7121.5,1,0,0,0,nan,nan,-0.929793,0,0,0
7122,1,0,0,0,nan,nan,-1,0,0,0
7122,1,0,0,0,nan,nan,-0.929797,0,0,0
7122.5,1,0,0,0,nan,nan,-0.85961,0,0,0
7123.5,1,0,0,0,nan,nan,-1,0,0,0
7123.5,1,0,0,0,nan,nan,-1,0,0,0
7123.5,1,0,0,0,nan,nan,-0.929812,0,0,0
7124,1,0,0,0,nan,nan,-1,0,0,0
7124,1,0,0,0,nan,nan,-1,0,0,0
7124,1,0,0,0,nan,nan,-0.929817,0,0,0
7124.5,1,0,0,0,nan,nan,-1.07018,0,0,0
7124,1,0,0,0,nan,nan,-1,0,0,0
7124,1,0,0,0,nan,nan,-1,0,0,0
7124,1,0,0,0,nan,nan,-0.929817,0,0,0
7124.5,1,0,0,0,nan,nan,-1.07018,0,0,0
7124,1,0,0,0,nan,nan,-1,0,0,0
7124,1,0,0,0,nan,nan,-0.929817,0,0,0
7124.5,1,0,0,0,nan,nan,-1,0,0,0
7124.5,1,0,0,0,nan,nan,-1,0,0,0
7124.5,1,0,0,0,nan,nan,-1.07018,0,0,0
7124,1,0,0,0,nan,nan,-1,0,0,0
7124,1,0,0,0,nan,nan,-0.929817,0,0,0
7124.5,1,0,0,0,nan,nan,-1.07018,0,0,0
7124,1,0,0,0,nan,nan,-1,0,0,0
7124,1,0,0,0,nan,nan,-0.929817,0,0,0
7124.5,1,0,0,0,nan,nan,-1,0,0,0
7124.5,1,0,0,0,nan,nan,-1.07018,0,0,0
7124,1,0,0,0,nan,nan,-0.929817,0,0,0
7124.5,1,0,0,0,nan,nan,-0.929822,0,0,0
7125,1,0,0,0,nan,nan,-0.789496,0,0,0
7126.5,1,0,0,0,nan,nan,-1,0,0,0
7126.5,1,0,0,0,nan,nan,-1,0,0,0
7126.5,1,0,0,0,nan,nan,-1,0,0,0
7126.5,1,0,0,0,nan,nan,-0.508996,0,0,0
7130,1,0,0,0,nan,nan,-0.929876,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1.07012,0,0,0
7130,1,0,0,0,nan,nan,-0.929876,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-1,0,0,0
7130.5,1,0,0,0,nan,nan,-0.789658,0,0,0
7132,1,0,0,0,nan,nan,-0.929896,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1.0701,0,0,0
7132,1,0,0,0,nan,nan,-1,0,0,0
7132,1,0,0,0,nan,nan,-0.929896,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1.0701,0,0,0
7132,1,0,0,0,nan,nan,-0.929896,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1.0701,0,0,0
7132,1,0,0,0,nan,nan,-0.929896,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-1,0,0,0
7132.5,1,0,0,0,nan,nan,-0.929901,0,0,0
7133,1,0,0,0,nan,nan,-0.929906,0,0,0
7133.5,1,0,0,0,nan,nan,-1.07009,0,0,0
7133,1,0,0,0,nan,nan,-0.929906,0,0,0
7133.5,1,0,0,0,nan,nan,-0.929911,0,0,0
7134,1,0,0,0,nan,nan,-0.929916,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1.07008,0,0,0
7134,1,0,0,0,nan,nan,-1,0,0,0
7134,1,0,0,0,nan,nan,-1,0,0,0
7134,1,0,0,0,nan,nan,-0.929916,0,0,0
7134.5,1,0,0,0,nan,nan,-1.07008,0,0,0
7134,1,0,0,0,nan,nan,-0.929916,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1.07008,0,0,0
7134,1,0,0,0,nan,nan,-0.929916,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1.07008,0,0,0
7134,1,0,0,0,nan,nan,-1,0,0,0
7134,1,0,0,0,nan,nan,-0.929916,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1.07008,0,0,0
7134,1,0,0,0,nan,nan,-0.929916,0,0,0
7134.5,1,0,0,0,nan,nan,-1.07008,0,0,0
7134,1,0,0,0,nan,nan,-1,0,0,0
7134,1,0,0,0,nan,nan,-0.929916,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1.07008,0,0,0
7134,1,0,0,0,nan,nan,-1,0,0,0
7134,1,0,0,0,nan,nan,-0.929916,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-1,0,0,0
7134.5,1,0,0,0,nan,nan,-0.859846,0,0,0
7135.5,1,0,0,0,nan,nan,-1.07007,0,0,0
7135,1,0,0,0,nan,nan,-1,0,0,0
7135,1,0,0,0,nan,nan,-0.929925,0,0,0
7135.5,1,0,0,0,nan,nan,-0.719751,0,0,0
7137.5,1,0,0,0,nan,nan,-0.29972,0,0,0
7142.5,1,0,0,0,nan,nan,-1,0,0,0
7142.5,1,0,0,0,nan,nan,-1,0,0,0
7142.5,1,0,0,0,nan,nan,-1,0,0,0
7142.5,1,0,0,0,nan,nan,-1,0,0,0
7142.5,1,0,0,0,nan,nan,-1,0,0,0
7142.5,1,0,0,0,nan,nan,-1.07001,0,0,0
7142,1,0,0,0,nan,nan,-0.929994,0,0,0
7142.5,1,0,0,0,nan,nan,-1.14002,0,0,0
7141.5,1,0,0,0,nan,nan,-1.07002,0,0,0
7141,1,0,0,0,nan,nan,-1,0,0,0
7141,1,0,0,0,nan,nan,-1.21008,0,0,0
7139.5,1,0,0,0,nan,nan,-1.07004,0,0,0
7139,1,0,0,0,nan,nan,-1.21014,0,0,0
