last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
8350.5,1,0,0,0,0,2.52057,-1,1,0,0
8350.5,1,0,0,0,0,1.1602,-1,1,0,0
8350.5,1,0,0,0,0,2.9005,-1.05988,1,0,0
8350,1,0,0,0,0,1.56236,-1.11977,1,0,0
8349,1,0,0,0,0,3.04705,-1,1,0,0
8349,1,0,0,0,18604.9,2.2284,-1,0,1,0
8349,1,0,0,0,0,3.94913,-0.64074,1,0,0
8352,1,0,0,0,0,1.49094,-1,1,0,0
8352,1,0,0,0,0,3.12199,-1,1,0,0
8352,1,0,0,0,0,2.3696,-1.05987,1,0,0
8351.5,1,0,0,0,-1733.51,-0.207569,-1.11975,0,1,0
8350.5,1,0,0,0,0,-1.33574,-1.05988,1,0,0
8350,1,0,0,0,0,3.765,-0.940122,1,0,0
8350.5,1,0,0,0,29092.6,3.48393,-1,0,1,0
8350.5,1,0,0,0,0,2.33575,-1,1,0,0
8350.5,1,0,0,0,-3738.07,-0.447646,-1,0,1,0
8350.5,1,0,0,0,0,1.45681,-1,1,0,0
8350.5,1,0,0,0,9732.42,1.16549,-0.940125,0,1,0
8351,1,0,0,0,0,1.75801,-1,1,0,0
8351,1,0,0,0,6415.25,0.768201,-1,0,1,0
8351,1,0,0,0,5448.16,0.652396,-0.940129,0,1,0
8351.5,1,0,0,0,0,0.243681,-0.880268,1,0,0
8352.5,1,0,0,0,0,1.02004,-0.760579,1,0,0
8354.5,1,0,0,0,0,0.0071606,-0.940154,1,0,0
8355,1,0,0,0,0,0.817783,-1,1,0,0
8355,1,0,0,0,0,2.81823,-1,1,0,0
8355,1,0,0,0,0,2.16723,-1,1,0,0
8355,1,0,0,0,0,0.50236,-0.880318,1,0,0
8356,1,0,0,0,0,2.71376,-1.05984,1,0,0
8355.5,1,0,0,0,0,2.82019,-0.940161,1,0,0
8356,1,0,0,0,0,2.54954,-1,1,0,0
8356,1,0,0,0,0,-0.351014,-0.700859,1,0,0
8358.5,1,0,0,0,0,2.16305,-0.940182,1,0,0
8359,1,0,0,0,0,1.83766,-0.760766,1,0,0
8361,1,0,0,0,0,1.85177,-1.0598,1,0,0
8360.5,1,0,0,0,36163.6,4.32554,-0.940197,0,1,0
8361,1,0,0,0,0,2.73314,-1.0598,1,0,0
8360.5,1,0,0,0,0,0.256014,-1.47855,1,0,0
8356.5,1,0,0,0,0,1.74156,-0.940168,1,0,0
8357,1,0,0,0,18741.9,2.24266,-1,0,1,0
8357,1,0,0,0,0,0.575827,-1,1,0,0
8357,1,0,0,0,0,2.20154,-1,1,0,0
8357,1,0,0,0,0,1.67563,-0.700894,1,0,0
8359.5,1,0,0,0,0,0.132354,-0.76078,1,0,0
8361.5,1,0,0,0,0,2.67607,-1.17941,1,0,0
8360,1,0,0,0,0,3.06367,-1.11962,1,0,0
8359,1,0,0,0,0,2.2345,-1.11964,1,0,0
8358,1,0,0,0,0,2.35463,-1,1,0,0
8358,1,0,0,0,0,1.83945,-1,1,0,0
8358,1,0,0,0,0,1.68179,-1,1,0,0
8358,1,0,0,0,0,2.49871,-0.880361,1,0,0
8359,1,0,0,0,13748.9,1.6448,-0.880376,0,1,0
8360,1,0,0,0,0,0.994112,-1,1,0,0
8360,1,0,0,0,0,1.30485,-1,1,0,0
8360,1,0,0,0,0,2.41025,-0.88039,1,0,0
8361,1,0,0,0,0,2.3785,-1,1,0,0
8361,1,0,0,0,24419.5,2.92065,-1,0,1,0
8361,1,0,0,0,0,-0.920373,-0.9402,1,0,0
8361.5,1,0,0,0,9017.28,1.07843,-1,0,1,0
8361.5,1,0,0,0,0,2.85518,-1,1,0,0
8361.5,1,0,0,0,0,1.38628,-1,1,0,0
8361.5,1,0,0,0,17223.6,2.05987,-1.0598,0,1,0
8361,1,0,0,0,27074.7,3.23822,-0.9402,0,1,0
8361.5,1,0,0,0,17772.3,2.12549,-1,0,1,0
8361.5,1,0,0,0,0,3.84787,-0.940204,1,0,0
8362,1,0,0,0,0,3.683,-1,1,0,0
8362,1,0,0,0,24493.3,2.92911,-1,0,1,0
8362,1,0,0,0,0,1.78454,-0.940207,1,0,0
8362.5,1,0,0,0,0,4.20643,-1,1,0,0
8362.5,1,0,0,0,0,2.88958,-1.05979,1,0,0
8362,1,0,0,0,0,0.664721,-0.940207,1,0,0
8362.5,1,0,0,0,0,2.6872,-1,1,0,0
8362.5,1,0,0,0,24842.4,2.97069,-1,0,1,0
8362.5,1,0,0,0,17621.8,2.10724,-1,0,1,0
8362.5,1,0,0,0,32860.3,3.92948,-1,0,1,0
8362.5,1,0,0,0,0,3.09772,-1.05979,1,0,0
8362,1,0,0,0,0,7.50571,-0.940207,1,0,0
8362.5,1,0,0,0,55612.3,6.6502,-1,0,1,0
8362.5,1,0,0,0,0,5.45011,-0.940211,1,0,0
8363,1,0,0,0,0,2.00036,-0.880433,1,0,0
8364,1,0,0,0,0,5.29918,-0.940222,1,0,0
8364.5,1,0,0,0,27024.9,3.2309,-0.940225,0,1,0
8365,1,0,0,0,45887.1,5.48561,-1,0,1,0
8365,1,0,0,0,0,2.48286,-1,1,0,0
8365,1,0,0,0,46208.1,5.52397,-1,0,1,0
8365,1,0,0,0,0,6.17827,-0.880461,1,0,0
8366,1,0,0,0,51097,6.1077,-1,0,1,0
8366,1,0,0,0,0,0.556,-1,1,0,0
8366,1,0,0,0,0,4.08394,-1,1,0,0
8366,1,0,0,0,0,2.31302,-1.05977,1,0,0
8365.5,1,0,0,0,36319.8,4.34161,-1,0,1,0
8365.5,1,0,0,0,65703.7,7.85413,-0.880469,0,1,0
