last_price,wallet,upnl,position_contracts,position_leverage,order_contracts,order_leverage,order_idle,order_limit,order_market,reward
9311.5,1,0,0,0,0,2.49679,-1,1,0,0
9311,1,0,0,0,29928.4,3.2143,-0.892606,0,1,0
9312,1,0,0,0,0,3.78052,-0.946307,1,0,0
9312.5,1,0,0,0,0,1.35983,-0.248605,1,0,0
9319.5,1,0,0,0,0,1.30453,-1,1,0,0
9319.5,1,0,0,0,0,-1.55343,-1,1,0,0
9319.5,1,0,0,0,-3504.02,-0.375988,-1.05365,0,1,0
9319,1,0,0,0,0,0.0547712,-0.892698,1,0,0
9320,1,0,0,0,0,0.566334,-1,1,0,0
9320,1,0,0,0,18307.1,1.96429,-0.785431,0,1,0
9322,1,0,0,0,0,-0.176035,-1,1,0,0
9322,1,0,0,0,0,1.05046,-1,1,0,0
9322,1,0,0,0,0,0.278263,-1,1,0,0
9322,1,0,0,0,0,0.80389,-1,1,0,0
9322,1,0,0,0,0,0.613686,-1,1,0,0
9322,1,0,0,0,0,0.473272,-1,1,0,0
9322,1,0,0,0,0,0.537176,-1.21457,1,0,0
9320,1,0,0,0,0,1.48883,-1.75136,1,0,0
9313,1,0,0,0,-1637.67,-0.175847,-0.946313,0,1,0
9313.5,1,0,0,0,0,0.29374,-1.05369,1,0,0
9313,1,0,0,0,0,-1.99427,-1,1,0,0
9313,1,0,0,0,0,-0.273148,-1.48331,1,0,0
9308.5,1,0,0,0,0,0.530253,-1.26861,1,0,0
9306,1,0,0,0,0,3.71763,-0.946273,1,0,0
9306.5,1,0,0,0,0,2.58485,-1.05373,1,0,0
9306,1,0,0,0,0,2.38476,-0.946273,1,0,0
9306.5,1,0,0,0,0,1.97175,-1.05373,1,0,0
9306,1,0,0,0,0,3.00167,-0.946273,1,0,0
9306.5,1,0,0,0,0,2.49015,-1,1,0,0
9306.5,1,0,0,0,0,4.37016,-1,1,0,0
9306.5,1,0,0,0,0,2.87077,-1,1,0,0
9306.5,1,0,0,0,0,3.29065,-0.892554,1,0,0
9307.5,1,0,0,0,0,3.30826,-0.946281,1,0,0
9308,1,0,0,0,0,3.70893,-1.05372,1,0,0
9307.5,1,0,0,0,0,2.34472,-1,1,0,0
9307.5,1,0,0,0,0,3.88131,-1,1,0,0
9307.5,1,0,0,0,0,3.331,-1,1,0,0
